Domain Code,Domain,Reporter Country Code (M49),Reporter Countries,Partner Country Code (M49),Partner Countries,Element Code,Element,Modified Countries,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,,
TM,Detailed trade matrix,76,Brazil,428,Latvia,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,1701.27,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,428,Latvia,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,2697.5,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,428,Latvia,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,2153.16,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,428,Latvia,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,2413.2,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,440,Lithuania,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,197.39,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,440,Lithuania,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,181.39,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,440,Lithuania,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,182.27,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,440,Lithuania,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,245.51,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,440,Lithuania,5910,Export Quantity,,23912.01,Coffee substitutes,2018,2018,tonnes,7.2,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,440,Lithuania,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,270.52,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,440,Lithuania,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,439.4,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,440,Lithuania,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,1216.48,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,440,Lithuania,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,1324.78,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,442,Luxembourg,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,442,Luxembourg,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,0.01,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,442,Luxembourg,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,0.01,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,442,Luxembourg,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,179.98,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,191.46,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,199.17,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,168.58,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,23912.01,Coffee substitutes,2018,2018,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,23912.01,Coffee substitutes,2019,2019,tonnes,0.26,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,23912.01,Coffee substitutes,2020,2020,tonnes,0.13,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,23912.01,Coffee substitutes,2021,2021,tonnes,0.9,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.26,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,1.3,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,1.4,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,1.49,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,0.04,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,2.81,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,19.79,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,470,Malta,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,15.54,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,528,Netherlands,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,261.52,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,528,Netherlands,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,294.03,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,528,Netherlands,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,1951.32,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,528,Netherlands,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,1927.81,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,528,Netherlands,5910,Export Quantity,,23912.01,Coffee substitutes,2021,2021,tonnes,0.01,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,528,Netherlands,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.76,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,528,Netherlands,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,1.54,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,528,Netherlands,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,4.25,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,528,Netherlands,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,5.85,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,528,Netherlands,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,29485.75,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,528,Netherlands,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,56269.12,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,528,Netherlands,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,36223.61,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,528,Netherlands,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,26137.13,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,616,Poland,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,1999.96,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,616,Poland,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,3035.18,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,616,Poland,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,3386.67,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,616,Poland,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,3743.79,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,616,Poland,5910,Export Quantity,,23912.01,Coffee substitutes,2021,2021,tonnes,0.01,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,616,Poland,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,1.11,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,616,Poland,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,0.01,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,616,Poland,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,1.24,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,616,Poland,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,2.09,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,616,Poland,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,6357.73,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,616,Poland,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,9378.37,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,616,Poland,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,12509.15,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,616,Poland,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,18266.76,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,8.26,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,26.19,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,11.48,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,10.44,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,23912.01,Coffee substitutes,2018,2018,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,23912.01,Coffee substitutes,2019,2019,tonnes,0.06,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,23912.01,Coffee substitutes,2020,2020,tonnes,0.02,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,23912.01,Coffee substitutes,2021,2021,tonnes,0.02,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,5.98,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,7.58,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,17.38,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,30.59,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,7786.81,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,7945.25,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,5828.27,I,Imputed value,,
TM,Detailed trade matrix,76,Brazil,620,Portugal,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,5024.07,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,642,Romania,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,361.92,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,642,Romania,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,438.72,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,642,Romania,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,579.22,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,642,Romania,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,517.84,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,642,Romania,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,2057.19,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,642,Romania,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,2197.57,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,642,Romania,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,3230.28,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,642,Romania,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,2922.6,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,703,Slovakia,5910,Export Quantity,,23912.01,Coffee substitutes,2021,2021,tonnes,0.7,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,703,Slovakia,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.3,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,703,Slovakia,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,0.5,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,703,Slovakia,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,0.4,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,703,Slovakia,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,3161.63,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,703,Slovakia,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,5634.5,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,703,Slovakia,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,7166.02,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,703,Slovakia,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,3832.09,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,705,Slovenia,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,25580.91,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,705,Slovenia,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,25020.95,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,705,Slovenia,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,21931.56,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,705,Slovenia,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,22955.81,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,724,Spain,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,285.6,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,724,Spain,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,1047.36,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,724,Spain,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,856.67,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,724,Spain,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,813.08,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,724,Spain,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,1,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,724,Spain,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,6,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,724,Spain,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,0.95,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,724,Spain,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,9.6,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,724,Spain,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,39343.24,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,724,Spain,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,48093.29,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,724,Spain,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,51715.63,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,724,Spain,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,56609.53,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,752,Sweden,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,60.95,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,752,Sweden,5910,Export Quantity,,23912.02,Coffee extracts,2019,2019,tonnes,267.38,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,752,Sweden,5910,Export Quantity,,23912.02,Coffee extracts,2020,2020,tonnes,150.93,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,752,Sweden,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,202.16,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,752,Sweden,5910,Export Quantity,,23912.01,Coffee substitutes,2018,2018,tonnes,0.01,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,752,Sweden,5910,Export Quantity,,23912.01,Coffee substitutes,2019,2019,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,752,Sweden,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.12,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,752,Sweden,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2019,2019,tonnes,0.67,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,752,Sweden,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2020,2020,tonnes,0.05,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,752,Sweden,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.05,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,752,Sweden,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,38443.46,A,Official figure,,4129833.1
TM,Detailed trade matrix,76,Brazil,752,Sweden,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,37938.4,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,752,Sweden,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,42342.77,A,Official figure,,
TM,Detailed trade matrix,76,Brazil,752,Sweden,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,36633.32,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",40,Austria,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,0.94,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",56,Belgium,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,0,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",56,Belgium,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,5809.2,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",56,Belgium,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,4465.26,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",56,Belgium,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,3360.94,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",56,Belgium,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,1796.9,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",100,Bulgaria,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2021,2021,tonnes,0.02,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",100,Bulgaria,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,129.6,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",203,Czechia,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,1.65,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",203,Czechia,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,7,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",203,Czechia,5910,Export Quantity,,23911,"Coffee, decaffeinated or roasted",2018,2018,tonnes,0.2,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",208,Denmark,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,85.2,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",208,Denmark,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,127.2,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",208,Denmark,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,64.8,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",233,Estonia,5910,Export Quantity,,23912.02,Coffee extracts,2021,2021,tonnes,0.06,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",233,Estonia,5910,Export Quantity,EU,1610,"Coffee, green",2018,2018,tonnes,115.2,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",233,Estonia,5910,Export Quantity,,1610,"Coffee, green",2019,2019,tonnes,39.6,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",233,Estonia,5910,Export Quantity,,1610,"Coffee, green",2020,2020,tonnes,136.8,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",233,Estonia,5910,Export Quantity,,1610,"Coffee, green",2021,2021,tonnes,117.6,A,Official figure,,
TM,Detailed trade matrix,156,"China, mainland",246,Finland,5910,Export Quantity,,23912.02,Coffee extracts,2018,2018,tonnes,111.24,A,Official figure,,
